name,developer,percent_positive,num_reviews,multiplayer,mature
Starcaster,Steam Blade Games,75.0,122.0,False,False
INSOMNIA: The Ark - Deluxe Set,Mono Studio,78.0,642.0,False,False
Aesthetic World,Scran,94.0,18.0,False,True
Monarch of Greed - Act 1,Lled Games,80.0,849.0,False,False
RPG Maker VX Ace - Sci Fi Battlebacks,Michael Galefire,73.0,325.0,False,False
TRI Original Soundtrack + Artbook,Rat King Entertainment,87.0,304.0,False,False
Crazy Machines 2: Pirates,Fakt Software,87.0,1255.0,False,False
Oddworld: New 'n' Tasty - Alf's Escape DLC,"Just Add Water (Developments), Ltd.",89.0,49.0,False,False
Oddworld: New 'n' Tasty - Scrub Abe Costume,"Just Add Water (Developments), Ltd.",87.0,16.0,False,False
Qora - Soundtrack,"Holden Boyles,Ciprian Stanciu",85.0,104.0,False,False
Artbook and OST,Housemarque,88.0,244.0,False,False
Ultratron Soundtrack,Puppygames,79.0,165.0,False,False
RPG Maker VX Ace - Inspirational Vol. 3,JDB Artist,55.0,119.0,False,False
RPG Maker VX Ace - Gyrowolf's Galactic Music Pack,Gyrowolf,75.0,297.0,False,False
Wing music trilogy,"Mindware Co.,Ltd.",81.0,424.0,True,False
RPG Maker VX Ace - Tarot Battlers,Thalzon,69.0,47.0,False,False
This Starry Midnight We Make,CAVYHOUSE,89.0,39.0,False,False
Awesomenauts - Jotunn Skølldir Skin,Ronimo Games,92.0,12.0,True,False
Awesomenauts - Leon Legionnaire Skin,Ronimo Games,93.0,13.0,True,False
Classroom Aquatic Demo,Sunken Places,89.0,98.0,False,False
Super Time Force Ultra - Soundtrack,"Capybara Games,6955",90.0,538.0,False,False
AI War: Destroyer of Worlds,"Arcen Games, LLC",87.0,731.0,True,False
Farming World - Jam Factory,Excalibur Publishing,78.0,304.0,False,False
SpeedRunners - Youtuber Pack 2,DoubleDutch Games,85.0,41.0,True,False
DW8XLCE - JAPANESE VOICE OPTION,"KOEI TECMO GAMES CO., LTD.",92.0,40.0,False,False
Bionic Heart 2 Bonus Content,Winter Wolves,40.0,41.0,False,False
DW8XLCE - SOLDIER & OFFICER UNIFORM SET,"KOEI TECMO GAMES CO., LTD.",77.0,47.0,False,False
DW8XLCE - WEAPON SYSTEM PACK,"KOEI TECMO GAMES CO., LTD.",78.0,154.0,False,False
DW8XLCE - NEW STAGE & CAMP SYMBOL PACK,"KOEI TECMO GAMES CO., LTD.",87.0,83.0,False,False
Shining Song Starnova - Digital Artbook,Love in Space,91.0,70.0,False,False
Dinosaurus Life VR,Thomas LEMANISSIER,69.0,30.0,False,False
The Great Emu War Of 1932,HoneyBeeSoftware,86.0,26.0,False,True
混乱使者,迷茫的菜鸟,71.0,192.0,True,False
Crusaders of the Lost Idols - Aqua the Dragon Taskmaster Pack,Codename Entertainment Inc.,84.0,2164.0,False,False
Change : A Little Story,"Ryu Productions Co., Ltd",100.0,11.0,False,False
Maze 4D,Hunter Tintera,86.0,624.0,False,False
Azurael's Circle: Chapter 3,Jordan Allen,92.0,13.0,False,True
Qubes,DavideJ,80.0,47.0,True,False
Twinfold,Kenny Sun,39.0,101.0,False,False
Aqua Rally,PixelXYZ,44.0,116.0,True,False
Fate/EXTELLA LINK - Candy Pink,Marvelous Inc.,99.0,148.0,True,False
Fate/EXTELLA LINK - Perfectly Flawless Special Ops,Marvelous Inc.,96.0,378.0,True,False
Fate/EXTELLA LINK - Sky Blue Dress,Marvelous Inc.,96.0,404.0,True,False
"Fate/EXTELLA LINK - Robin, the Forest Ninja",Marvelous Inc.,96.0,388.0,True,False
Fate/EXTELLA LINK - Pegasus Warrior Dress,Marvelous Inc.,96.0,368.0,True,False
Fate/EXTELLA LINK - Magical Tamamo,Marvelous Inc.,97.0,356.0,True,False
Wars and Battles: Normandy,"Battle Factory,HexWar Games",89.0,1382.0,True,False
Pure Farming 2018 - Orange Orchard,Ice Flames,50.0,246.0,False,False
Fariwalk: The Prelude,AIHASTO,86.0,15.0,False,False
God Of Thunder,RDavis,100.0,26.0,False,False
Galactic Orbital Death Sport,MECH'AT,84.0,181.0,True,False
Get Dis Money,Aaron Turner,90.0,270.0,True,False
Strategic Command WWII: Community Pack,Fury Software,78.0,50.0,True,False
Starcats,Symptomatic Productions,75.0,1355.0,True,False
BEATris,Rhythmical Badass,88.0,34.0,False,False
STAX,Moda Code Games,66.0,409.0,False,False
Chicken Farm 2K17 - Premium,Jakal Studios,69.0,205.0,False,False
TANE DLC - ZecRail 2017 Christmas Train,N3V Games,78.0,208.0,True,False
TANE DLC - EMD GP50 - Burlington Northern (Phase I),N3V Games,78.0,206.0,True,False
TANE DLC - EMD GP50 - FRISCO,N3V Games,78.0,207.0,True,False
SMILE GAME BUILDER Exporter for Unity,SmileBoom Co.Ltd.,87.0,132.0,False,False
Geneforge 4: Rebellion,Spiderweb Software,100.0,19.0,False,False
Geneforge 3,Spiderweb Software,84.0,26.0,False,False
Renegade Ops - Coldstrike Campaign,Avalanche Studios,90.0,11.0,True,False
Renegade Ops - Reinforcement Pack,Avalanche Studios,89.0,124.0,True,False
Geneforge 2,Spiderweb Software,90.0,31.0,False,False
Command LIVE - Kuril Sunrise,WarfareSims,83.0,115.0,False,False
Varion,Rundisc,100.0,11.0,True,False
Magicka: Gamer Bundle,Arrowhead Game Studios,91.0,12.0,True,False
Disparity,tamationgames,95.0,20.0,False,False
Royal Gems,8floor,85.0,394.0,False,False
Defenders of Ardania: Battlemagic,Most Wanted Entertainment,22.0,45.0,True,False
Reach Me,Antizero company,100.0,14.0,False,False
Groove Coaster - Don’t Die,TAITO CORP.,91.0,204.0,False,False
Tales of Nebezem RPG: Red Peril,GrayTower,86.0,36.0,False,False
Groove Coaster - Itazura Sensation,TAITO CORP.,84.0,126.0,False,False
RIOT - Civil Unrest Soundtrack and Art Book,"Leonard Menchiari,IV Productions",68.0,679.0,True,False
Groove Coaster - Touhou Gaimaden,TAITO CORP.,84.0,247.0,False,False
眼睛（眼球）结构研究,上海皋城软件有限公司,67.0,214.0,False,False
"A Game For You, Josh",Penelope Evans,80.0,454.0,False,False
Nano Driller,Will Bowerman,93.0,211.0,False,False
Bears in Tanks,Dragonside Studios,77.0,16.0,True,True
Bashed.OS,Chainsaw Development,67.0,70.0,False,True
Super Space Jump Man,Tuwi Michael Nannings,85.0,493.0,False,False
Groove Coaster - Fermion,TAITO CORP.,90.0,210.0,False,False
BrutalAliens,Voronoi Games,83.0,477.0,False,False
Zhou Cang - Officer Ticket / 周倉使用券,"KOEI TECMO GAMES CO., LTD.",67.0,26.0,False,False
Hex Empire 3,Meta Sauce,92.0,25.0,False,False
Pure Chess - Steampunk Game Pack,Ripstone,67.0,465.0,True,False
Train Simulator: Chessie System U30C Loco Add-On,Virtual Rail Creations,83.0,15.0,False,False
Laser Ball,ZaxtorGameS,61.0,49.0,False,False
Cosmic Top Secret,Klassefilm,75.0,465.0,False,False
The planet's rescuer,Kotsurenko Vitaliy,67.0,171.0,False,False
3DCoat Modding Tool,Pilgway,93.0,75.0,False,False
FSX: Steam Edition - Piper Pacer 180 Add-On,Lionheart Creations,96.0,25.0,True,False
Chronicon Apocalyptica,Choice of Games,75.0,93.0,False,False
The Way - Soundtrack,Puzzling Dream,85.0,429.0,False,False
DW8E: Edit Parts - Equipment Kimono,"KOEI TECMO GAMES CO., LTD.",84.0,531.0,False,False
Supralympic Runners,Uranium Soda Studio,79.0,119.0,False,False
Factory Hiro,Rad Zone,79.0,47.0,False,False
Thetaball,Tim Sheehan,78.0,840.0,True,False
Fragile Equilibrium,Magic Spell Studios,90.0,10.0,False,False
Wargame Red Dragon - The Millionth Mile,Eugen Systems,96.0,30.0,True,False
My Lands: Miner’s Luck - Starter DLC Pack,"Gravvit Ltd,Forbes  Consult Ltd",84.0,3113.0,False,False
Tales of Nebezem: Elemental Link,GrayTower,86.0,36.0,False,False
Graviteam Tactics: Shilovo 1942,Graviteam,82.0,44.0,False,False
The Incredible Adventures of Van Helsing II - OST,NeocoreGames,81.0,11.0,False,False
Crazy Machines 2 - Jewel Digger DLC,Fakt Software,82.0,201.0,False,False
Freedom Planet Demo,GalaxyTrail,100.0,25.0,False,False
RC Mini Racers,Decane,81.0,16.0,False,False
Abyss Odyssey - Soundtrack,ACE Team,69.0,1060.0,False,False
Pandora: Eclipse of Nashira,Proxy Studios,88.0,17.0,True,False
Sniper Elite 3 - Save Churchill Part 2: Belly of the Beast,Rebellion,82.0,29.0,False,False
Ensign-1,Only Human Studios,69.0,351.0,False,False
Vincere Totus Astrum,Gamesare,55.0,2002.0,False,False
The Sun at Night,Minicore Studios,59.0,342.0,False,False
Sniper Elite 3 - Save Churchill Part 3: Confrontation,Rebellion,81.0,33.0,False,False
Smugglers 5 DLC: The Smugglers Guild,Niels Bauer Games,53.0,191.0,False,False
Super Trench Attack! Demo,Retro Army Limited,55.0,78.0,False,False
DROD: Gunthro and the Epic Blunder,Caravel Games,85.0,35.0,False,False
Bravada Demo,Interbellum team,71.0,180.0,False,False
Hangeki,Pentavera,81.0,22.0,False,False
Gamepad Massage,XenoAmess,74.0,114.0,False,False
Road Z Survival: The Last Winter,Game Mavericks,38.0,4989.0,False,True
Christmas Time 2019,Pickle Drugs,69.0,72.0,False,False
Don't Notice Me,Lana Lux,82.0,17.0,False,False
The Risers,"Ignacio Medina,Santiago Medina",75.0,888.0,False,True
Mad Dagger 2,vadimalexepta,51.0,76.0,False,False
Kickshot,R.A.M. Studios LLC,82.0,45.0,False,False
The Haunting of Billy,Targon Studios,100.0,13.0,False,False
Techno Boy,Altera Pars Games,70.0,1426.0,False,False
Drifting Cloud,Rowan Douglas,64.0,115.0,True,False
Spectrum Break,Jason Hein,79.0,2803.0,False,False
Horde Of Plenty,"SMONCH, LLC",77.0,608.0,False,False
Kill the Superweapon,Renegade Sector Games,79.0,421.0,False,False
Target speed,Kedexa,76.0,27.0,False,False
Wheelbarrow Warrior,"Flight 115, LLC",72.0,376.0,False,False
Cutthroat,Ocumens LLC,73.0,141.0,True,False
Google Spotlight Stories: Rain or Shine,Google Inc.,93.0,32.0,False,False
My Coloring Book: Transport,For Kids,90.0,21.0,False,False
后遗症／Sequela,果苏,90.0,1303.0,False,False
Astro4x,MrGrak,76.0,199.0,False,False
Deadly Path,AS Games,70.0,113.0,False,False
中华三国志-情怀版,中三之家,92.0,27.0,False,False
Final_SIM,Flashynurav,77.0,3292.0,False,False
Wormster Dash,GAMELAB,100.0,33.0,False,False
The Lone Chameleon,Spidove,88.0,17.0,False,False
Carnage in Space: Ignition,MM//Productions,49.0,107.0,False,False
PolyCube,{COMPANY_NAME_GOES_HERE},88.0,146.0,False,False
Lanterns,Artefact Assembly,58.0,122.0,False,False
web spice,дель7in,83.0,127.0,False,False
Seven Mysteries: The Last Page,Sang Hendrix,80.0,21.0,False,False
Volcano Tower,UglyCake Games,77.0,541.0,False,False
Invasher,Jomjak Tangnopakoon,61.0,359.0,False,False
Slime Sports,Dribble Games,67.0,140.0,True,False
My Cabin And I,橘喵喵,94.0,17.0,False,False
City of God I:Prison Empire-Fulinkzan-風林火山,Pixel Gangsta Studio,75.0,1525.0,False,False
TOS - New Rank Booster for SEA Servers,"IMCGAMES Co.,Ltd.",100.0,14.0,True,False
Alea,EasyVisual,84.0,258.0,False,False
Faeria - Puzzle Pack Elements,Abrakam SA,82.0,186.0,True,False
Caliper 2,Dima Kiva,100.0,13.0,False,False
Animal Friends Adventure,"Chaos Rift Entertainment, LLC",41.0,43.0,False,False
Plane in Hole,Dexion Games,72.0,5463.0,False,False
Nero GameVR,Nero AG,74.0,40.0,False,False
Choconoa,Matthieu Gouby,67.0,31.0,False,False
The HARDEST BrickBreaker,Pixcapi,75.0,258.0,False,False
Fireboy & Watergirl: Elements,Oslo Albet,90.0,30.0,False,False
Hand of Horzasha,Shiny Vacation,58.0,75.0,False,False
Royal Tumble,4ShawGames,84.0,346.0,False,False
Entropy : Zero Soundtrack,Breadman,100.0,16.0,False,False
M Mania,Trofimov Igor,72.0,2579.0,False,False
Star Clash,ZGame Studio,62.0,252.0,False,False
Dive,Bala Vicknesh,81.0,110.0,False,False
Blood Drift,Zero Flag,66.0,397.0,False,True
Additional Episode: A Titan Worth a Thousand,"KOEI TECMO GAMES CO., LTD.",94.0,24.0,True,False
Additional Episode: A Sudden Rain,"KOEI TECMO GAMES CO., LTD.",94.0,24.0,True,False
RPG Maker MV - Love & Sorrow,Richard John S,76.0,2753.0,False,False
Subsideria,QFSW,60.0,580.0,False,False
Heart of Crown PC - Northern Enchantress,"FLIPFLOPs,illuCalab,Japanime Games",50.0,30.0,True,False
Tomb Towers,Mosaique Games,65.0,2227.0,False,False
Bounce,Mikhail Melnikov,71.0,654.0,False,False
TETRA's Escape,ABX Games Studio,63.0,94.0,False,False
GLBasic SDK,Gernot Frisch,100.0,10.0,False,False
Music Boy 3D,Victor Pukman,80.0,10.0,False,False
One Bit Arena,Nefrace,100.0,12.0,False,False
Super Steampunk Pinball 2D,"NCC Moore,Steve McRae",100.0,11.0,True,False
Zombies In The Dark,SYNERGY,51.0,51.0,False,False
Pixelarium,Online OciGrup SL,64.0,735.0,False,False
Cat Inside,SilverBlade,59.0,19.0,False,False
Golf Peaks,Afterburn,100.0,34.0,False,False
Memetown USA,Josh Moody,56.0,40.0,False,False
Hyper Simon X,NukGames,81.0,16.0,False,False
Overture Music Visualization,BATTLESQUATCH,77.0,307.0,False,False
Hyper Scuffle,JP McHargue,79.0,166.0,True,False
Switch & Ditch,Tempera Games,92.0,27.0,True,False
The First Track,CSF,100.0,14.0,False,False
The Lost Soul,Polovey Alexander,90.0,40.0,False,False
Nowhere Patrol,Slugsoft,93.0,31.0,False,False
Dega Madness,Jason Kaldenbach,66.0,20.0,False,False
Island Maze,Indiegma,55.0,96.0,False,False
The young mathematician: Easy difficulty,Laush Dmitriy Sergeevich,87.0,16.0,False,False
Serenade of the Sirens,Chukobyte,76.0,315.0,False,False
In Your Realm,Got Game Studio,64.0,367.0,False,False
Retro Racers 2,LoadUpGames.com,87.0,6004.0,False,False
'1st Core: The Zombie Killing Cyborg',Jesper Skjærbæk,89.0,550.0,False,False
SAVANNA SHOT VR,SAT-BOX,85.0,727.0,False,False
Defense the Farm,LillyWelland Inc.,88.0,17.0,False,False
Master Pyrox Wizard Smackdown,"Denis Comtesse,Sox Brooker,Lauren Davidson",87.0,2959.0,True,False
TRIGGER,Léo-Paul LACHARTRE,66.0,152.0,True,False
Jolly Battle,JollyCo,88.0,18.0,True,False
Z55Z,Anatoliy Loginovskikh,64.0,25.0,False,False
Ukhar,Le Faucheur Kevin,86.0,15.0,False,False
Neonwall,Norain Games,80.0,819.0,False,False
Red Hot Ricochet,"Wyatt Yeong,Seth S. Scott",71.0,72.0,True,False
Raining blocks,"Oscar Ortigueira López,OrtiGames/OrtiSoft",100.0,11.0,False,False
Stickman Jetpack,Starodymov,84.0,13.0,False,False
Shadowcrawl: The Dark Pilgrimage,Wicked Cake Games,88.0,433.0,False,False
Glo,Chronik Spartan,71.0,7890.0,False,False
Horns of Fear,Pixoala,92.0,41.0,False,False
Poly Island,Just1337 Studio,74.0,1518.0,False,False
Fart Simulator 2018,SacriFACE Studio,100.0,23.0,True,False
God of Light: Remastered,"Playmous,EON Games",100.0,13.0,False,False
Kenney Game Assets,Kenney,93.0,31.0,False,False
Ghost in the Machine,"Michael J. Moffitt,Julian J. Hammerstein",34.0,81.0,False,False
Ossuary,"Gregory Avery-Weir,Melissa Avery-Weir",83.0,18.0,False,False
Virus Jigglin' Fever,devFluid,70.0,1322.0,False,False
Mysterious Space,Ben Hendel-Doying,80.0,10.0,True,False
Terra Nova: Strike Force Centauri,Looking Glass Studios,97.0,37.0,False,False
Pavel Quest Demo,"ElevenSeventy, LLC",15.0,114.0,False,False
Millennium - Deluxe Contents,Aldorlea Games,84.0,19.0,False,False
Grim Fandango Remastered - Soundtrack,Double Fine Productions,100.0,15.0,False,False
Rising Angels: Hope,IDHAS Studios,86.0,15.0,False,False
D4: SWERY's Choice Costume Set -4 Cups of Coffee-,Access Games,80.0,1423.0,False,True
Aero's Quest,"Soloweb Studios,Ravens Eye Studio",91.0,37.0,False,False
D4: SWERY's Choice Costume Set -4 Bottles of Tequila-,Access Games,80.0,1424.0,False,True
Toren - Soundtrack,Swordtales,66.0,782.0,False,False
Block N Load Theme Music,"Toadman Interactive,Jagex",92.0,27.0,True,False
Let's Explore the Jungle (Junior Field Trips),Humongous Entertainment,100.0,18.0,False,False
Let's Explore the Farm (Junior Field Trips),Humongous Entertainment,100.0,18.0,False,False
Word Wonders: The Tower of Babel,Chimera Entertainment,100.0,13.0,False,False
Door Kickers Soundtrack,KillHouse Games,100.0,17.0,False,False
ROCKETSROCKETSROCKETS Soundtrack,"Ben Lam,Power Up Audio",67.0,31.0,True,False
Age of Enigma: The Secret of the Sixth Ghost,Casual Box Games,63.0,1067.0,False,False
Blue Rose,White Cat,80.0,21.0,False,False
Pre-order DLC 01 - XP Boost,Eko Software,63.0,156.0,True,False
The Childs Sight,HANNMADE Studios,50.0,42.0,False,False
IL-2 Sturmovik: Fortress on the Volga,"1C Game Studios,777 Studios",74.0,1111.0,False,False
Monster Hunter: World - Sticker Set: Celestial Pursuit Girls,"CAPCOM Co., Ltd.",100.0,10.0,True,False
"Warhammer 40,000: Inquisitor - Martyr - Discordant Choir",NeocoreGames,61.0,4483.0,True,True
"Warhammer 40,000: Inquisitor - Martyr - Grim Penance",NeocoreGames,61.0,4481.0,True,True
"Warhammer 40,000: Inquisitor - Martyr - Occult Siege",NeocoreGames,61.0,4468.0,True,True
Earth 2160 - Digital Deluxe Content,Reality Pump Studios,68.0,436.0,False,False
Space Captain McCallery - Episode 2: Pilgrims in Purple Moss,Renegade Sector Games,53.0,107.0,False,False
Injustice™ 2 - Brainiac,"NetherRealm Studios,QLOC",78.0,507.0,True,False
Idle Champions - Nayeli's Starter Pack,Codename Entertainment Inc.,79.0,3672.0,False,False
Fantasy Grounds - D&D Xanathar's Guide to Everything,"SmiteWorks USA, LLC",73.0,16.0,True,False
Idle Champions - Bruenor's Starter Pack,Codename Entertainment Inc.,77.0,3272.0,False,False
Tally Ho,Choice of Games,97.0,36.0,False,False
Qvabllock,NedoStudio,70.0,19.0,False,False
Detective Case and Clown Bot in: The Express Killer,Nerd Monkeys®,83.0,12.0,False,False
Immortal: Unchained - Midas Touched,Toadman Interactive,67.0,368.0,False,True
ROWROW,WayWay,91.0,12.0,False,False
Shivering Sky,Denys Li,87.0,16.0,False,False
X-Plane 11 - Add-on: Aerosoft - Airport Rom,"MK Studios,Caipirinha Games,Omar Masroor",73.0,280.0,True,False
超级焊工 ( Super Welder ),BlockGames,68.0,575.0,False,False
Hipster Attack,Televisor,86.0,5433.0,False,False
SKIMMERZ,Harrison Went,85.0,604.0,False,False
Nirvana Pilot Yume,Dev9k,91.0,48.0,False,True
"Cook, Serve, Delicious! 2!! Original Soundtrack",Vertigo Gaming Inc.,89.0,1500.0,False,False
Duped,Reuben Moorhouse,70.0,157.0,False,False
FinalAdventure,Dupeyron,67.0,187.0,False,False
Legend Of Mercy EX clothing pack II 神医魔导特典服饰包 II,SPG STUDIO,81.0,206.0,False,False
Atelier Lulua: Newbie Support Item Pack,"KOEI TECMO GAMES CO., LTD.",90.0,397.0,False,False
Lawnmower Game 4: The Final Cut,Tero Lunkka,91.0,12.0,False,False
Land of Dread,FailoutGames,79.0,265.0,False,False
Magic Combat VR,ProntiatVR,58.0,48.0,True,False
Adventures Diary of Merchant,商人日记,88.0,34.0,False,False
mini PVP,Happy Doze,78.0,306.0,True,False
Arena of Shaelo,Royal Donut,44.0,115.0,False,False
Dungeons of Legend: Cast Within,Dungeon Brick Studios,74.0,171.0,False,False
Let's Learn Japanese! Hiragana,Dr. Cyril Splutterworth,81.0,675.0,False,False
Kadath,PuppetPlan,82.0,145.0,False,False
Dakar 18 - Desafío Ruta 40 Rally,Bigmoon Entertainment,64.0,226.0,True,False
Stupid Cupid,Shadow Factory,68.0,96.0,False,False
VR INTERACTIVE TRAILER: Runes,StormBorn Studio,72.0,1041.0,False,False
Groove Coaster - Touhou Chishinritsu,TAITO CORP.,83.0,117.0,False,False
Royal Roads,Studio Bidon Games,80.0,141.0,False,False
Diamond Caves,diamond productions,94.0,19.0,False,False
DinoTrek,VRtical Interactive,85.0,14.0,False,False
Pro Office Calculator,Rob Jinman,96.0,27.0,False,False
Rocksmith® 2014 Edition – Remastered – Gin Blossoms - “Found Out About You”,Ubisoft - San Francisco,84.0,3135.0,False,False
The Moon Sliver - Extended Soundtrack,David Szymanski,74.0,650.0,False,False
Colosseum + Characters DLC / コンテンツ追加パック５ / 鬥技場 + 角色DLC,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",90.0,10.0,False,False
Cloudbuilt - Defiance,Coilworks,100.0,20.0,False,False
Quantum Rush Champions Original Soundtracks,GameArt Studio GmbH,51.0,86.0,False,False
PAYDAY 2: The Hoxton Breakout Heist,OVERKILL - a Starbreeze Studio.,78.0,454.0,False,False
Runes of Brennos,LuGus Studios,74.0,572.0,True,False
VRC PRO Deluxe Off-road tracks,Virtual Racing Industries Ltd.,75.0,235.0,True,False
PAYDAY 2: Old Hoxton Character Pack,OVERKILL - a Starbreeze Studio.,83.0,689.0,False,False
VRC PRO Deluxe Cars pack,Virtual Racing Industries Ltd.,76.0,237.0,True,False
Sentinels of the Multiverse - Mini-Pack 1,Handelabra Games Inc.,91.0,497.0,True,False
The Weaponographist Demo,Puuba,85.0,425.0,False,False
pixelBOT EXTREME!,play.HEART games,100.0,14.0,False,False
The Uninvited: MacVenture Series,Zojoi,90.0,33.0,False,False
Unhack - Original Soundtrack,InvertMouse,94.0,81.0,False,False
Call of Duty®: Advanced Warfare - Extra Armory Slots 3,"Sledgehammer Games,Raven Software",40.0,589.0,True,False
Bundled 3 Month Premium Access,Fluffy Kitten Studios,60.0,4904.0,False,False
StaudSoft's Synthetic World Demo,StaudSoft,50.0,18.0,False,False
Pillars of Eternity: Champion Edition Upgrade Pack,Obsidian Entertainment,80.0,41.0,False,False
TinyKeep Original Soundtrack,Phigames,66.0,241.0,False,False
